,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
162,Volatility (5 days),Volatility (5 days),Next 126 days,0.10262528436241158,5,5,126,Short,Short
163,Volatility (10 days),Volatility (5 days),Next 126 days,0.15941967210829855,10,5,126,Short,Short
164,Volatility (21 days),Volatility (5 days),Next 126 days,0.22097699058322462,21,5,126,Long,Short
165,Volatility (63 days),Volatility (5 days),Next 126 days,0.2664202142602834,63,5,126,Long,Short
166,Volatility (126 days),Volatility (5 days),Next 126 days,0.2799540899922972,126,5,126,Long,Short
167,Volatility (252 days),Volatility (5 days),Next 126 days,0.2952899410202754,252,5,126,Long,Short
168,Volatility (2 days),Volatility (10 days),Next 1 days,0.2605613972567866,2,10,1,Short,Short
169,Volatility (3 days),Volatility (10 days),Next 1 days,0.5102636345685552,3,10,1,Short,Short
170,Volatility (5 days),Volatility (10 days),Next 1 days,0.8684186914566183,5,10,1,Short,Short
171,Volatility (10 days),Volatility (10 days),Next 1 days,3.203982286967566,10,10,1,Short,Short
172,Volatility (21 days),Volatility (10 days),Next 1 days,1.4401890792738428,21,10,1,Long,Short
173,Volatility (63 days),Volatility (10 days),Next 1 days,1.3233260961884081,63,10,1,Long,Short
174,Volatility (126 days),Volatility (10 days),Next 1 days,1.3301105566829454,126,10,1,Long,Short
175,Volatility (252 days),Volatility (10 days),Next 1 days,1.3145636559810967,252,10,1,Long,Short
176,Volatility (2 days),Volatility (10 days),Next 3 days,0.2658976841907199,2,10,3,Short,Short
177,Volatility (3 days),Volatility (10 days),Next 3 days,0.5148664191490608,3,10,3,Short,Short
178,Volatility (5 days),Volatility (10 days),Next 3 days,0.8674297481978117,5,10,3,Short,Short
179,Volatility (10 days),Volatility (10 days),Next 3 days,1.149046932390621,10,10,3,Short,Short
180,Volatility (21 days),Volatility (10 days),Next 3 days,1.1178651459543785,21,10,3,Long,Short
181,Volatility (63 days),Volatility (10 days),Next 3 days,1.1381512772083102,63,10,3,Long,Short
182,Volatility (126 days),Volatility (10 days),Next 3 days,1.1428917887510464,126,10,3,Long,Short
183,Volatility (252 days),Volatility (10 days),Next 3 days,1.1511896134576851,252,10,3,Long,Short
184,Volatility (2 days),Volatility (10 days),Next 5 days,0.2585368054753481,2,10,5,Short,Short
185,Volatility (3 days),Volatility (10 days),Next 5 days,0.5052589281318784,3,10,5,Short,Short
186,Volatility (5 days),Volatility (10 days),Next 5 days,0.8837590042545997,5,10,5,Short,Short
187,Volatility (10 days),Volatility (10 days),Next 5 days,0.828142631741378,10,10,5,Short,Short
188,Volatility (21 days),Volatility (10 days),Next 5 days,1.069098362450986,21,10,5,Long,Short
189,Volatility (63 days),Volatility (10 days),Next 5 days,1.1192673270453088,63,10,5,Long,Short
190,Volatility (126 days),Volatility (10 days),Next 5 days,1.184464790383129,126,10,5,Long,Short
191,Volatility (252 days),Volatility (10 days),Next 5 days,1.1991347716854985,252,10,5,Long,Short
192,Volatility (2 days),Volatility (10 days),Next 10 days,0.12441487343027369,2,10,10,Short,Short
193,Volatility (3 days),Volatility (10 days),Next 10 days,0.2603734130459836,3,10,10,Short,Short
194,Volatility (5 days),Volatility (10 days),Next 10 days,0.33902831795799404,5,10,10,Short,Short
195,Volatility (10 days),Volatility (10 days),Next 10 days,0.7105408830518503,10,10,10,Short,Short
196,Volatility (21 days),Volatility (10 days),Next 10 days,1.2294373585333362,21,10,10,Long,Short
197,Volatility (63 days),Volatility (10 days),Next 10 days,1.364110255469428,63,10,10,Long,Short
198,Volatility (126 days),Volatility (10 days),Next 10 days,1.4393558538672444,126,10,10,Long,Short
199,Volatility (252 days),Volatility (10 days),Next 10 days,1.4442893971626987,252,10,10,Long,Short
200,Volatility (2 days),Volatility (10 days),Next 21 days,0.10328150908145073,2,10,21,Short,Short
201,Volatility (3 days),Volatility (10 days),Next 21 days,0.22012870535573192,3,10,21,Short,Short
202,Volatility (5 days),Volatility (10 days),Next 21 days,0.2603131812540225,5,10,21,Short,Short
203,Volatility (10 days),Volatility (10 days),Next 21 days,0.5261564009759958,10,10,21,Short,Short
204,Volatility (21 days),Volatility (10 days),Next 21 days,0.9747633922778247,21,10,21,Long,Short
205,Volatility (63 days),Volatility (10 days),Next 21 days,1.1208280288376455,63,10,21,Long,Short
206,Volatility (126 days),Volatility (10 days),Next 21 days,1.1947002727279612,126,10,21,Long,Short
207,Volatility (252 days),Volatility (10 days),Next 21 days,1.2545702696675054,252,10,21,Long,Short
208,Volatility (2 days),Volatility (10 days),Next 63 days,0.06336672170337199,2,10,63,Short,Short
209,Volatility (3 days),Volatility (10 days),Next 63 days,0.15493752943737338,3,10,63,Short,Short
210,Volatility (5 days),Volatility (10 days),Next 63 days,0.18897739072286868,5,10,63,Short,Short
211,Volatility (10 days),Volatility (10 days),Next 63 days,0.44389374949818716,10,10,63,Short,Short
212,Volatility (21 days),Volatility (10 days),Next 63 days,0.8942605324315966,21,10,63,Long,Short
213,Volatility (63 days),Volatility (10 days),Next 63 days,1.0816673730947661,63,10,63,Long,Short
214,Volatility (126 days),Volatility (10 days),Next 63 days,1.1696181373953003,126,10,63,Long,Short
215,Volatility (252 days),Volatility (10 days),Next 63 days,1.239521782404542,252,10,63,Long,Short
216,Volatility (2 days),Volatility (10 days),Next 126 days,0.06185683633713701,2,10,126,Short,Short
217,Volatility (3 days),Volatility (10 days),Next 126 days,0.15123471094246277,3,10,126,Short,Short
218,Volatility (5 days),Volatility (10 days),Next 126 days,0.16144997672912265,5,10,126,Short,Short
219,Volatility (10 days),Volatility (10 days),Next 126 days,0.3942682213095461,10,10,126,Short,Short
220,Volatility (21 days),Volatility (10 days),Next 126 days,0.8588123658920921,21,10,126,Long,Short
221,Volatility (63 days),Volatility (10 days),Next 126 days,1.0623648211467627,63,10,126,Long,Short
222,Volatility (126 days),Volatility (10 days),Next 126 days,1.1535795062816874,126,10,126,Long,Short
223,Volatility (252 days),Volatility (10 days),Next 126 days,1.217283394146932,252,10,126,Long,Short
224,Volatility (2 days),Volatility (21 days),Next 1 days,0.18801845429882658,2,21,1,Short,Long
225,Volatility (3 days),Volatility (21 days),Next 1 days,0.4151961854534507,3,21,1,Short,Long
226,Volatility (5 days),Volatility (21 days),Next 1 days,0.5880771468757171,5,21,1,Short,Long
227,Volatility (10 days),Volatility (21 days),Next 1 days,1.6035937667754565,10,21,1,Short,Long
228,Volatility (21 days),Volatility (21 days),Next 1 days,5.243480140380457,21,21,1,Long,Long
229,Volatility (63 days),Volatility (21 days),Next 1 days,3.33194350874196,63,21,1,Long,Long
230,Volatility (126 days),Volatility (21 days),Next 1 days,3.4620389799292863,126,21,1,Long,Long
