,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.11384120509517981,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.3254541497685768,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.43395744914892553,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.2547526976979242,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,3.0274647369159506,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.8254545068925263,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.4966559432729354,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.59804479104874,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.11920939577840883,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3354823149965993,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.43291881554936573,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2715123142190556,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,3.021927838856521,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.85679659219279,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.612429430859264,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.645988123854947,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.12763792328933832,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.37464094318103935,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.43880679741248674,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.3178296528743623,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,3.090638248765042,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.6329609113390817,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.532969615467552,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.6360189992595164,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.14218570898555427,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.35540803374459173,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.47831857272352885,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.3148753161644091,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,3.098919997857339,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.40191262658127,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.483325107133463,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.613754522591431,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.09964338588299526,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.301940486599916,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.3446915352974198,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.334350336420262,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.1873333855282224,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.6991296714931337,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.8917540808870696,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.9645578317227668,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.054607349328668064,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.20548039181365407,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.24218133513129647,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.0340594268451913,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.761120170562058,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,3.23109775793469,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.4456342535228996,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.573263712025965,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.10168592164554546,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.2846883087852987,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.3686435451686023,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.3213403807809172,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.3319822145862594,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.888157864553187,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,5.604517355700095,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,4.1937343818527,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.09917649677219842,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.30351977135360286,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.37978130363742135,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.2350663329636822,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,3.070458702653359,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.631537341549809,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,4.303298038095306,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.8759427348915962,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.10722332436349813,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.32330307483454224,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.3799775007949622,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.2510912852667575,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,3.10515591977307,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.6904440105037777,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,4.4014114872969685,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.971954326665138,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.10955171188663382,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.3208586269426057,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.3903910968595534,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.2697936535024272,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,3.106944033161806,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.7141750109777734,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,4.174585695659028,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.966404874875106,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.12618023525380195,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.3471665065741041,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.41407428088402387,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.28266566836594,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,3.1819270826250508,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.707136273602666,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,4.00742282187651,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.9252078209228913,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.11613489820148093,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.31914634438574296,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.4230410173251844,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2949627001472326,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,3.11494662207181,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,4.1411983590071095,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.803888430544139,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.878358615731494,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.10967773607783382,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.31318062169513894,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.33317396281463196,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.3358060983951017,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.398730540020137,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.908920333339936,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,4.114596791080035,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,4.22826729335844,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.08421960383452287,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.2906845878998867,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.34320182448124914,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.331585546589551,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.3740516367157585,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.8624826886857506,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,4.1678255845919185,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,5.750675865109857,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.07630477607891795,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.2842642432905622,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.347550534828871,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.2705657871066443,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,3.1253309336639923,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.5833004848139125,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.9255385120576456,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.6302839418569715,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.08949934700516415,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.29434179308164854,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.3607033024496493,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.241982161194402,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,3.212403506363825,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.7025449516257325,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,4.02863736621639,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.718071896388967,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.09340429678523954,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.3131954492715767,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.35920368871030384,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.2816374365337548,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,3.199738365263171,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.697546078994829,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,4.034162305066902,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,4.523752139589098,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.09896755542278246,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.3042463049934634,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.3751618096599376,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.2833035567330082,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,3.213667609735457,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.739683602044059,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,4.025725404434971,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,4.344626446613503,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.10444908420879084,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.3083441757107348,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.38046576418554334,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.29229061896336,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,3.1105955127253675,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.7489072205561804,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,4.0887964597280035,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,4.1597490758762365,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.10533308845023992,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.30861873391137085,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.3913254945913236,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.3092681276587887,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,3.2297158552179344,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.7137946939465123,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.464866021595535,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,4.043273550795254,252,252,126,Long,Long
