,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.12324096378559712,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.33014356835781733,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.4975788125189853,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.3627958270946205,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.735872273983233,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.365323148689597,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.258646421800474,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.2583358979557477,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.12845865916250787,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3478526749190616,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.48676826302146825,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.4411596471808243,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.8725521725504692,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.589431595881857,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.458443635324931,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.355893833790201,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.11394664069460703,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.35511136536195576,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.5127422061428328,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.345323553126013,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.808801988198018,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.361328237747964,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.3368160420196444,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.2920113147363135,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.12951504737025843,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.358547793071617,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.49983917937032896,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.3971499102830993,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.8666076176101725,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.1970576539462314,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.205172931539705,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.326132015195219,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.1260015166420212,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.34952880069183223,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.43760296677340627,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.4681782693959038,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.0781693770631646,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.485540346474962,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.5365219051228207,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.6482423874940073,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.09130596210920672,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.27234472898230955,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.3526345921157814,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.0800600125909767,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.630161345897732,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,3.0015837020035607,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.1557738505174364,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.2763198836770653,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.08572945450536906,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.3368008915282754,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.4439715835452267,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.4469663738697562,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.077311904011576,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.5323658797821786,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.841223552447431,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.7766468238028463,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.08988808971908924,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.32520126349187795,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.46377688692078145,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.326828087034408,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.8337526683613103,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.240084966557812,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.678228411060323,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.475343442480271,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.10000258364869286,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.30322475256737214,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.44956598286748584,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.3152312520532927,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.8239359434511986,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.4515943784114844,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.910861200991985,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.5661026493425623,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.11019674495507648,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.3252175144845948,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.4665831060259791,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.282168025753812,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.827341747782535,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.4109391583213884,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.7348414377103114,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.5496368038750905,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.11261356431574221,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.3119533593818806,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.48316417048166294,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.3572614038635251,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.8718852505400285,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.4214905112265837,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.5285829311280246,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.536234302931156,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.12638832132682065,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.34640971302328705,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.4764604402656758,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.3348681216884968,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.927102506262427,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.8725100085663646,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.504568550917866,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.520791233873605,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.09475228614850462,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.32628916730661484,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.44256314455318524,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.4637048017907635,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.146721213714799,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.5406474160807204,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.6864738395770162,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.7978856612750933,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.1055677333479359,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.31405215822270804,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.40072147698574057,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.4132263412260544,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.0562446691340797,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.5226516775238204,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.7469862679253474,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,4.95081715377118,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.10294300057078853,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.3304897428709097,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.39251100040509357,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.2505644096067874,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.825946145954391,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.17717036911302,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.508410861058374,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,3.9804820911195393,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.09511224247814898,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.323873452304249,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.41558414931749876,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.2789223424822431,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.845094241384464,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.391152308330542,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.6312503277032406,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.091729959390689,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.11315277596429141,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.3160903218654063,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.4134240232918298,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.2767704255934742,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.809178153200171,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.3524790932264703,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.6047870342228197,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,3.961702636205772,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.1197887034987124,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.33091056610279335,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.4188564653822162,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.2782391391202355,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.8964020901945884,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.329937118059117,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.6268007855927222,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.7537783612864284,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.12281006194830102,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.34897698413185463,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.46530981045556263,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.3454528366775662,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,3.015209372810309,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.435770899663477,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.671571410465183,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.634339284721094,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.11323690853364266,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.3654580919282173,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.4974507655321103,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.4080928419979868,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.922462374188852,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.3699111584440624,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,3.921497995190816,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.601147641731218,252,252,126,Long,Long
