,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
111,Volatility (252 days),Volatility (3 days),Next 126 days,0.2028447766070336,252,3,126,Long,Short
112,Volatility (2 days),Volatility (5 days),Next 1 days,0.3447347990575098,2,5,1,Short,Short
113,Volatility (3 days),Volatility (5 days),Next 1 days,0.7918804940654178,3,5,1,Short,Short
114,Volatility (5 days),Volatility (5 days),Next 1 days,0.9472214012239197,5,5,1,Short,Short
115,Volatility (10 days),Volatility (5 days),Next 1 days,0.5171830927778585,10,5,1,Short,Short
116,Volatility (21 days),Volatility (5 days),Next 1 days,0.43122761576323665,21,5,1,Long,Short
117,Volatility (63 days),Volatility (5 days),Next 1 days,0.3673286488309362,63,5,1,Long,Short
118,Volatility (126 days),Volatility (5 days),Next 1 days,0.3246038936991722,126,5,1,Long,Short
119,Volatility (252 days),Volatility (5 days),Next 1 days,0.3136967481752082,252,5,1,Long,Short
120,Volatility (2 days),Volatility (5 days),Next 3 days,0.34058208258328637,2,5,3,Short,Short
121,Volatility (3 days),Volatility (5 days),Next 3 days,0.2738926102463326,3,5,3,Short,Short
122,Volatility (5 days),Volatility (5 days),Next 3 days,0.25934029732866737,5,5,3,Short,Short
123,Volatility (10 days),Volatility (5 days),Next 3 days,0.3064401737396443,10,5,3,Short,Short
124,Volatility (21 days),Volatility (5 days),Next 3 days,0.35442995143053757,21,5,3,Long,Short
125,Volatility (63 days),Volatility (5 days),Next 3 days,0.34023781450037216,63,5,3,Long,Short
126,Volatility (126 days),Volatility (5 days),Next 3 days,0.298412272400288,126,5,3,Long,Short
127,Volatility (252 days),Volatility (5 days),Next 3 days,0.29811180588374153,252,5,3,Long,Short
128,Volatility (2 days),Volatility (5 days),Next 5 days,0.03517694631291235,2,5,5,Short,Short
129,Volatility (3 days),Volatility (5 days),Next 5 days,0.09764879999559728,3,5,5,Short,Short
130,Volatility (5 days),Volatility (5 days),Next 5 days,0.16234476388312835,5,5,5,Short,Short
131,Volatility (10 days),Volatility (5 days),Next 5 days,0.23116392763348426,10,5,5,Short,Short
132,Volatility (21 days),Volatility (5 days),Next 5 days,0.3283020665007035,21,5,5,Long,Short
133,Volatility (63 days),Volatility (5 days),Next 5 days,0.35792937149658677,63,5,5,Long,Short
134,Volatility (126 days),Volatility (5 days),Next 5 days,0.33793969890659525,126,5,5,Long,Short
135,Volatility (252 days),Volatility (5 days),Next 5 days,0.31680192081418035,252,5,5,Long,Short
136,Volatility (2 days),Volatility (5 days),Next 10 days,0.01910746206238123,2,5,10,Short,Short
137,Volatility (3 days),Volatility (5 days),Next 10 days,0.08770092615048686,3,5,10,Short,Short
138,Volatility (5 days),Volatility (5 days),Next 10 days,0.13111515979095145,5,5,10,Short,Short
139,Volatility (10 days),Volatility (5 days),Next 10 days,0.22997296304273096,10,5,10,Short,Short
140,Volatility (21 days),Volatility (5 days),Next 10 days,0.29707708024955615,21,5,10,Long,Short
141,Volatility (63 days),Volatility (5 days),Next 10 days,0.3050364541347239,63,5,10,Long,Short
142,Volatility (126 days),Volatility (5 days),Next 10 days,0.3017429560914362,126,5,10,Long,Short
143,Volatility (252 days),Volatility (5 days),Next 10 days,0.29458481060417707,252,5,10,Long,Short
144,Volatility (2 days),Volatility (5 days),Next 21 days,0.025205562800464598,2,5,21,Short,Short
145,Volatility (3 days),Volatility (5 days),Next 21 days,0.09236810189996092,3,5,21,Short,Short
146,Volatility (5 days),Volatility (5 days),Next 21 days,0.15393602442907106,5,5,21,Short,Short
147,Volatility (10 days),Volatility (5 days),Next 21 days,0.20014438598444784,10,5,21,Short,Short
148,Volatility (21 days),Volatility (5 days),Next 21 days,0.2919334584784936,21,5,21,Long,Short
149,Volatility (63 days),Volatility (5 days),Next 21 days,0.306249939788791,63,5,21,Long,Short
150,Volatility (126 days),Volatility (5 days),Next 21 days,0.30411688983463936,126,5,21,Long,Short
151,Volatility (252 days),Volatility (5 days),Next 21 days,0.28920424377848164,252,5,21,Long,Short
152,Volatility (2 days),Volatility (5 days),Next 63 days,0.03658801999151695,2,5,63,Short,Short
153,Volatility (3 days),Volatility (5 days),Next 63 days,0.08329907877263487,3,5,63,Short,Short
154,Volatility (5 days),Volatility (5 days),Next 63 days,0.10174972210977717,5,5,63,Short,Short
155,Volatility (10 days),Volatility (5 days),Next 63 days,0.1795337429872994,10,5,63,Short,Short
156,Volatility (21 days),Volatility (5 days),Next 63 days,0.2279495840788348,21,5,63,Long,Short
157,Volatility (63 days),Volatility (5 days),Next 63 days,0.2974815954256522,63,5,63,Long,Short
158,Volatility (126 days),Volatility (5 days),Next 63 days,0.301814717616268,126,5,63,Long,Short
159,Volatility (252 days),Volatility (5 days),Next 63 days,0.263203593834489,252,5,63,Long,Short
160,Volatility (2 days),Volatility (5 days),Next 126 days,0.0023413739593660665,2,5,126,Short,Short
161,Volatility (3 days),Volatility (5 days),Next 126 days,0.058365311848816326,3,5,126,Short,Short
162,Volatility (5 days),Volatility (5 days),Next 126 days,0.07371449686779297,5,5,126,Short,Short
163,Volatility (10 days),Volatility (5 days),Next 126 days,0.1454807332168988,10,5,126,Short,Short
164,Volatility (21 days),Volatility (5 days),Next 126 days,0.19621122134517144,21,5,126,Long,Short
165,Volatility (63 days),Volatility (5 days),Next 126 days,0.22720332913818275,63,5,126,Long,Short
166,Volatility (126 days),Volatility (5 days),Next 126 days,0.26461670804131465,126,5,126,Long,Short
167,Volatility (252 days),Volatility (5 days),Next 126 days,0.23215409240919183,252,5,126,Long,Short
168,Volatility (2 days),Volatility (10 days),Next 1 days,0.15954928235396082,2,10,1,Short,Short
169,Volatility (3 days),Volatility (10 days),Next 1 days,0.3967583164801729,3,10,1,Short,Short
170,Volatility (5 days),Volatility (10 days),Next 1 days,0.7142338700292816,5,10,1,Short,Short
171,Volatility (10 days),Volatility (10 days),Next 1 days,2.6180393602851897,10,10,1,Short,Short
172,Volatility (21 days),Volatility (10 days),Next 1 days,1.2646204004696617,21,10,1,Long,Short
173,Volatility (63 days),Volatility (10 days),Next 1 days,1.295398737548675,63,10,1,Long,Short
174,Volatility (126 days),Volatility (10 days),Next 1 days,1.2982834782148265,126,10,1,Long,Short
175,Volatility (252 days),Volatility (10 days),Next 1 days,1.289045377538864,252,10,1,Long,Short
176,Volatility (2 days),Volatility (10 days),Next 3 days,0.15949240785614816,2,10,3,Short,Short
177,Volatility (3 days),Volatility (10 days),Next 3 days,0.3891172707719477,3,10,3,Short,Short
178,Volatility (5 days),Volatility (10 days),Next 3 days,0.7232630928139958,5,10,3,Short,Short
179,Volatility (10 days),Volatility (10 days),Next 3 days,0.9848754040985801,10,10,3,Short,Short
180,Volatility (21 days),Volatility (10 days),Next 3 days,1.04222907538826,21,10,3,Long,Short
181,Volatility (63 days),Volatility (10 days),Next 3 days,1.088801724471744,63,10,3,Long,Short
182,Volatility (126 days),Volatility (10 days),Next 3 days,1.130203334678023,126,10,3,Long,Short
183,Volatility (252 days),Volatility (10 days),Next 3 days,1.0725557401821177,252,10,3,Long,Short
184,Volatility (2 days),Volatility (10 days),Next 5 days,0.1541677155367127,2,10,5,Short,Short
185,Volatility (3 days),Volatility (10 days),Next 5 days,0.3989469468440987,3,10,5,Short,Short
186,Volatility (5 days),Volatility (10 days),Next 5 days,0.7511090763782402,5,10,5,Short,Short
187,Volatility (10 days),Volatility (10 days),Next 5 days,0.707020583150074,10,10,5,Short,Short
188,Volatility (21 days),Volatility (10 days),Next 5 days,1.0128263306968899,21,10,5,Long,Short
189,Volatility (63 days),Volatility (10 days),Next 5 days,1.0661538302271483,63,10,5,Long,Short
190,Volatility (126 days),Volatility (10 days),Next 5 days,1.077752385098325,126,10,5,Long,Short
191,Volatility (252 days),Volatility (10 days),Next 5 days,1.0478503748625485,252,10,5,Long,Short
192,Volatility (2 days),Volatility (10 days),Next 10 days,0.06416517179983217,2,10,10,Short,Short
193,Volatility (3 days),Volatility (10 days),Next 10 days,0.19318563784986686,3,10,10,Short,Short
194,Volatility (5 days),Volatility (10 days),Next 10 days,0.2575346415208326,5,10,10,Short,Short
195,Volatility (10 days),Volatility (10 days),Next 10 days,0.6912122145428627,10,10,10,Short,Short
196,Volatility (21 days),Volatility (10 days),Next 10 days,1.1486765474825757,21,10,10,Long,Short
197,Volatility (63 days),Volatility (10 days),Next 10 days,1.325544031773683,63,10,10,Long,Short
198,Volatility (126 days),Volatility (10 days),Next 10 days,1.4178711164205082,126,10,10,Long,Short
199,Volatility (252 days),Volatility (10 days),Next 10 days,1.2995950317170633,252,10,10,Long,Short
200,Volatility (2 days),Volatility (10 days),Next 21 days,0.03833717063127473,2,10,21,Short,Short
201,Volatility (3 days),Volatility (10 days),Next 21 days,0.14287841889037,3,10,21,Short,Short
202,Volatility (5 days),Volatility (10 days),Next 21 days,0.2144621833568321,5,10,21,Short,Short
203,Volatility (10 days),Volatility (10 days),Next 21 days,0.48732785006090396,10,10,21,Short,Short
204,Volatility (21 days),Volatility (10 days),Next 21 days,0.9580264421866804,21,10,21,Long,Short
205,Volatility (63 days),Volatility (10 days),Next 21 days,1.0827747271548134,63,10,21,Long,Short
206,Volatility (126 days),Volatility (10 days),Next 21 days,1.151166957757809,126,10,21,Long,Short
207,Volatility (252 days),Volatility (10 days),Next 21 days,1.1446114504178153,252,10,21,Long,Short
208,Volatility (2 days),Volatility (10 days),Next 63 days,0.026423011893358606,2,10,63,Short,Short
209,Volatility (3 days),Volatility (10 days),Next 63 days,0.14953187439253757,3,10,63,Short,Short
210,Volatility (5 days),Volatility (10 days),Next 63 days,0.18622737043573245,5,10,63,Short,Short
211,Volatility (10 days),Volatility (10 days),Next 63 days,0.455289261196242,10,10,63,Short,Short
212,Volatility (21 days),Volatility (10 days),Next 63 days,0.8630308191972915,21,10,63,Long,Short
213,Volatility (63 days),Volatility (10 days),Next 63 days,1.054994032797846,63,10,63,Long,Short
214,Volatility (126 days),Volatility (10 days),Next 63 days,1.0488985734191134,126,10,63,Long,Short
215,Volatility (252 days),Volatility (10 days),Next 63 days,1.0785716367732983,252,10,63,Long,Short
216,Volatility (2 days),Volatility (10 days),Next 126 days,0.01937744133845154,2,10,126,Short,Short
217,Volatility (3 days),Volatility (10 days),Next 126 days,0.13212671747422178,3,10,126,Short,Short
218,Volatility (5 days),Volatility (10 days),Next 126 days,0.1179625610387518,5,10,126,Short,Short
219,Volatility (10 days),Volatility (10 days),Next 126 days,0.39794017924843406,10,10,126,Short,Short
220,Volatility (21 days),Volatility (10 days),Next 126 days,0.8611397573793607,21,10,126,Long,Short
221,Volatility (63 days),Volatility (10 days),Next 126 days,1.0644620840792296,63,10,126,Long,Short
222,Volatility (126 days),Volatility (10 days),Next 126 days,1.0701771925913173,126,10,126,Long,Short
223,Volatility (252 days),Volatility (10 days),Next 126 days,1.101865466242054,252,10,126,Long,Short
224,Volatility (2 days),Volatility (21 days),Next 1 days,0.12642743683516056,2,21,1,Short,Long
225,Volatility (3 days),Volatility (21 days),Next 1 days,0.3647216633475203,3,21,1,Short,Long
226,Volatility (5 days),Volatility (21 days),Next 1 days,0.4773747956181902,5,21,1,Short,Long
227,Volatility (10 days),Volatility (21 days),Next 1 days,1.4809061383846673,10,21,1,Short,Long
228,Volatility (21 days),Volatility (21 days),Next 1 days,4.256855825357265,21,21,1,Long,Long
229,Volatility (63 days),Volatility (21 days),Next 1 days,2.9821775267986532,63,21,1,Long,Long
230,Volatility (126 days),Volatility (21 days),Next 1 days,2.9637143179373964,126,21,1,Long,Long
231,Volatility (252 days),Volatility (21 days),Next 1 days,2.997761729410447,252,21,1,Long,Long
232,Volatility (2 days),Volatility (21 days),Next 3 days,0.10168339166530327,2,21,3,Short,Long
233,Volatility (3 days),Volatility (21 days),Next 3 days,0.3424526715301299,3,21,3,Short,Long
234,Volatility (5 days),Volatility (21 days),Next 3 days,0.4569339917569071,5,21,3,Short,Long
235,Volatility (10 days),Volatility (21 days),Next 3 days,1.2922349625620653,10,21,3,Short,Long
236,Volatility (21 days),Volatility (21 days),Next 3 days,2.4813865278997222,21,21,3,Long,Long
237,Volatility (63 days),Volatility (21 days),Next 3 days,2.5593109819670627,63,21,3,Long,Long
238,Volatility (126 days),Volatility (21 days),Next 3 days,2.605283422073875,126,21,3,Long,Long
239,Volatility (252 days),Volatility (21 days),Next 3 days,2.6910795187895387,252,21,3,Long,Long
240,Volatility (2 days),Volatility (21 days),Next 5 days,0.11256295751524803,2,21,5,Short,Long
241,Volatility (3 days),Volatility (21 days),Next 5 days,0.3350186993097264,3,21,5,Short,Long
242,Volatility (5 days),Volatility (21 days),Next 5 days,0.4760056257384946,5,21,5,Short,Long
243,Volatility (10 days),Volatility (21 days),Next 5 days,1.3535698647997298,10,21,5,Short,Long
244,Volatility (21 days),Volatility (21 days),Next 5 days,2.5880936788986406,21,21,5,Long,Long
245,Volatility (63 days),Volatility (21 days),Next 5 days,2.6327381870253546,63,21,5,Long,Long
246,Volatility (126 days),Volatility (21 days),Next 5 days,2.7839709420698435,126,21,5,Long,Long
247,Volatility (252 days),Volatility (21 days),Next 5 days,2.806077432957021,252,21,5,Long,Long
248,Volatility (2 days),Volatility (21 days),Next 10 days,0.11844976002282515,2,21,10,Short,Long
249,Volatility (3 days),Volatility (21 days),Next 10 days,0.3497840924138744,3,21,10,Short,Long
250,Volatility (5 days),Volatility (21 days),Next 10 days,0.46797632368439057,5,21,10,Short,Long
251,Volatility (10 days),Volatility (21 days),Next 10 days,1.428018965764803,10,21,10,Short,Long
252,Volatility (21 days),Volatility (21 days),Next 10 days,2.3726635719479487,21,21,10,Long,Long
253,Volatility (63 days),Volatility (21 days),Next 10 days,2.6672476527801154,63,21,10,Long,Long
254,Volatility (126 days),Volatility (21 days),Next 10 days,2.745824939517452,126,21,10,Long,Long
255,Volatility (252 days),Volatility (21 days),Next 10 days,2.825304069792814,252,21,10,Long,Long
256,Volatility (2 days),Volatility (21 days),Next 21 days,0.0790933494270476,2,21,21,Short,Long
257,Volatility (3 days),Volatility (21 days),Next 21 days,0.28588961980367866,3,21,21,Short,Long
258,Volatility (5 days),Volatility (21 days),Next 21 days,0.3352676072390812,5,21,21,Short,Long
259,Volatility (10 days),Volatility (21 days),Next 21 days,1.156035362371921,10,21,21,Short,Long
260,Volatility (21 days),Volatility (21 days),Next 21 days,2.6459820725349337,21,21,21,Long,Long
261,Volatility (63 days),Volatility (21 days),Next 21 days,2.977207732841819,63,21,21,Long,Long
262,Volatility (126 days),Volatility (21 days),Next 21 days,3.145345189987942,126,21,21,Long,Long
263,Volatility (252 days),Volatility (21 days),Next 21 days,3.203503702832221,252,21,21,Long,Long
264,Volatility (2 days),Volatility (21 days),Next 63 days,0.03628429094346064,2,21,63,Short,Long
