,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
168,Volatility (2 days),Volatility (10 days),Next 1 days,0.22251098948755565,2,10,1,Short,Short
169,Volatility (3 days),Volatility (10 days),Next 1 days,0.4786390628085426,3,10,1,Short,Short
170,Volatility (5 days),Volatility (10 days),Next 1 days,0.7965276457640247,5,10,1,Short,Short
171,Volatility (10 days),Volatility (10 days),Next 1 days,2.498610056635142,10,10,1,Short,Short
172,Volatility (21 days),Volatility (10 days),Next 1 days,1.2518055411292708,21,10,1,Long,Short
173,Volatility (63 days),Volatility (10 days),Next 1 days,1.109243892786942,63,10,1,Long,Short
174,Volatility (126 days),Volatility (10 days),Next 1 days,1.1163913122791125,126,10,1,Long,Short
175,Volatility (252 days),Volatility (10 days),Next 1 days,1.108750137207278,252,10,1,Long,Short
176,Volatility (2 days),Volatility (10 days),Next 3 days,0.1989892417506054,2,10,3,Short,Short
177,Volatility (3 days),Volatility (10 days),Next 3 days,0.48553382472936235,3,10,3,Short,Short
178,Volatility (5 days),Volatility (10 days),Next 3 days,0.8007829528198567,5,10,3,Short,Short
179,Volatility (10 days),Volatility (10 days),Next 3 days,0.9601371676720731,10,10,3,Short,Short
180,Volatility (21 days),Volatility (10 days),Next 3 days,0.9561907193573065,21,10,3,Long,Short
181,Volatility (63 days),Volatility (10 days),Next 3 days,0.9154043766496462,63,10,3,Long,Short
182,Volatility (126 days),Volatility (10 days),Next 3 days,0.8875675443222661,126,10,3,Long,Short
183,Volatility (252 days),Volatility (10 days),Next 3 days,0.9593274743800468,252,10,3,Long,Short
184,Volatility (2 days),Volatility (10 days),Next 5 days,0.20990336770045914,2,10,5,Short,Short
185,Volatility (3 days),Volatility (10 days),Next 5 days,0.41591894259002693,3,10,5,Short,Short
186,Volatility (5 days),Volatility (10 days),Next 5 days,0.8664853253300038,5,10,5,Short,Short
187,Volatility (10 days),Volatility (10 days),Next 5 days,0.696162651331993,10,10,5,Short,Short
188,Volatility (21 days),Volatility (10 days),Next 5 days,0.8386433168972571,21,10,5,Long,Short
189,Volatility (63 days),Volatility (10 days),Next 5 days,0.8999434195127716,63,10,5,Long,Short
190,Volatility (126 days),Volatility (10 days),Next 5 days,0.9305988486475858,126,10,5,Long,Short
191,Volatility (252 days),Volatility (10 days),Next 5 days,0.9912144572176538,252,10,5,Long,Short
192,Volatility (2 days),Volatility (10 days),Next 10 days,0.08253773699447198,2,10,10,Short,Short
193,Volatility (3 days),Volatility (10 days),Next 10 days,0.21913427994574697,3,10,10,Short,Short
194,Volatility (5 days),Volatility (10 days),Next 10 days,0.31507216541385574,5,10,10,Short,Short
195,Volatility (10 days),Volatility (10 days),Next 10 days,0.6210258388020753,10,10,10,Short,Short
196,Volatility (21 days),Volatility (10 days),Next 10 days,1.0364460438830045,21,10,10,Long,Short
197,Volatility (63 days),Volatility (10 days),Next 10 days,1.1279363443416757,63,10,10,Long,Short
198,Volatility (126 days),Volatility (10 days),Next 10 days,1.1999577397714845,126,10,10,Long,Short
199,Volatility (252 days),Volatility (10 days),Next 10 days,1.1584218325165545,252,10,10,Long,Short
200,Volatility (2 days),Volatility (10 days),Next 21 days,0.028792435168548458,2,10,21,Short,Short
201,Volatility (3 days),Volatility (10 days),Next 21 days,0.12967991298248815,3,10,21,Short,Short
202,Volatility (5 days),Volatility (10 days),Next 21 days,0.21180302518987837,5,10,21,Short,Short
203,Volatility (10 days),Volatility (10 days),Next 21 days,0.44308070529528987,10,10,21,Short,Short
204,Volatility (21 days),Volatility (10 days),Next 21 days,0.843309040793355,21,10,21,Long,Short
205,Volatility (63 days),Volatility (10 days),Next 21 days,0.9424071259006075,63,10,21,Long,Short
206,Volatility (126 days),Volatility (10 days),Next 21 days,0.9810160119421845,126,10,21,Long,Short
207,Volatility (252 days),Volatility (10 days),Next 21 days,1.0827199493091206,252,10,21,Long,Short
208,Volatility (2 days),Volatility (10 days),Next 63 days,0.018760890865529234,2,10,63,Short,Short
209,Volatility (3 days),Volatility (10 days),Next 63 days,0.1293973000870361,3,10,63,Short,Short
210,Volatility (5 days),Volatility (10 days),Next 63 days,0.1602700982240668,5,10,63,Short,Short
211,Volatility (10 days),Volatility (10 days),Next 63 days,0.3878855661898033,10,10,63,Short,Short
212,Volatility (21 days),Volatility (10 days),Next 63 days,0.7052243040225878,21,10,63,Long,Short
213,Volatility (63 days),Volatility (10 days),Next 63 days,0.8931732520493778,63,10,63,Long,Short
214,Volatility (126 days),Volatility (10 days),Next 63 days,1.022931817302739,126,10,63,Long,Short
215,Volatility (252 days),Volatility (10 days),Next 63 days,0.9826257132805063,252,10,63,Long,Short
216,Volatility (2 days),Volatility (10 days),Next 126 days,0.0,2,10,126,Short,Short
217,Volatility (3 days),Volatility (10 days),Next 126 days,0.09173984478379626,3,10,126,Short,Short
218,Volatility (5 days),Volatility (10 days),Next 126 days,0.17448492030279183,5,10,126,Short,Short
219,Volatility (10 days),Volatility (10 days),Next 126 days,0.36924468554998313,10,10,126,Short,Short
