,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.06560170354840977,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.2998295329083085,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.37944427855139384,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.119120266131775,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.547350348785537,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.1320751676035945,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.0553416581608164,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.0141378276270268,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.08137142420914234,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.28480121087985655,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.38594749924329097,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2190956693300299,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.6965140999468673,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.352830629251973,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.1233584306799473,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.0139164012350723,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.09649673906866862,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.3014375611558906,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.41839442199917976,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.1625419090197715,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.8400968574152374,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.1723043459197586,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.120177484651862,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.131711748003381,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.10976870548967455,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.3247806250435268,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.38679228419526535,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.162447960625041,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.6415560707250267,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.0775787942708006,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.0211196219983156,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.063335381484945,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.058316087480579704,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.22794613666813834,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.34445369063825915,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.2104142453946798,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,2.8454594809010305,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.1905640171754075,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.380445389099538,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.3939966449544285,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.02511011557413667,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.22553822857152017,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.25248467703754773,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,0.9046921859192336,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.366070490384008,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,2.7672608535106957,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,2.95939312307528,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.0599098718545292,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.06540329776763087,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.2515224644852587,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.32580513581203885,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.2462995586866157,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,2.8242003634830817,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.324720086505445,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.767253271179044,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.4811889629844135,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.07082736468430184,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.2773719382099209,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.3370288726471573,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.109567995660142,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.5452974719268,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.071633507628523,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.5008983249326233,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.2769344426631535,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.07157366248985486,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.2614494273690413,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.32110604855025127,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.1735120936121861,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.617635546460175,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.3180650878656848,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.698464884255432,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.3797875009141474,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.07014156754125,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.2990713036867332,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.3848188227258511,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.1459562788925526,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.6703725100336477,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.2097269508487747,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.535131728916221,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.355614176115748,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.062255408446239,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.25372365437194233,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.3538723478191885,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.152486345864074,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.736402735784781,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.2608819362904296,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.2987683993347354,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.324326465901695,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.05137059474132677,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.26769409407017,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.3525632285705118,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.0217142422096437,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.7097424750396892,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.61527834873767,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.1161428704802865,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.3136036765616868,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.020345088392358157,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.2303225169914116,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.2972055853507358,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.205795954562391,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,2.968349234298088,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.402030634541229,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.4543077090284124,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.639427757101305,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.02532762796146404,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.2273234253648484,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.3036623639491003,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.1498796992577773,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,2.8290477052463627,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.2563725209038585,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.54091142966238,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,4.830922556430094,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.04230081995636059,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.24499571905040973,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.2708853421029138,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.0506384845113557,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.540390902970449,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.0148454181618516,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.3097161110233078,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,3.8341520089538963,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.04065058769978158,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.2350602709142553,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.2873432197717021,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.0486502321486553,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.723831726663309,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.1387486059976415,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.369643584464833,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,3.9204672354194763,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.045926115998538464,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.24585331687385992,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.31784797591411085,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.100445817432255,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.7518043094093354,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.0912118927735523,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.413036855526464,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,3.776466987014603,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.05288611134723542,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.26204193653144525,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.27813741618750676,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.0701959189765615,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.735132543984717,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.1346859630974384,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.405899267476139,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.6337186439284577,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.05699626707138794,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.2881229467276958,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.317936233932814,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.0730493371829777,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.749040469362381,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.08748190396748,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.4688419159276487,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.474058637111493,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.06381620048842862,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.28456404706073446,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.3442811320377208,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.1472925559608953,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.7673828964501124,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.1793199589106376,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,3.7044051270373597,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.334653062896367,252,252,126,Long,Long
