,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
154,Volatility (5 days),Volatility (5 days),Next 63 days,0.10427103750332734,5,5,63,Short,Short
155,Volatility (10 days),Volatility (5 days),Next 63 days,0.17547268653412296,10,5,63,Short,Short
156,Volatility (21 days),Volatility (5 days),Next 63 days,0.23766212457578906,21,5,63,Long,Short
157,Volatility (63 days),Volatility (5 days),Next 63 days,0.2990164701755402,63,5,63,Long,Short
158,Volatility (126 days),Volatility (5 days),Next 63 days,0.2835078761841645,126,5,63,Long,Short
159,Volatility (252 days),Volatility (5 days),Next 63 days,0.31481935831923025,252,5,63,Long,Short
160,Volatility (2 days),Volatility (5 days),Next 126 days,0.0032695049562372347,2,5,126,Short,Short
161,Volatility (3 days),Volatility (5 days),Next 126 days,0.05236990210012227,3,5,126,Short,Short
162,Volatility (5 days),Volatility (5 days),Next 126 days,0.08599814318127041,5,5,126,Short,Short
163,Volatility (10 days),Volatility (5 days),Next 126 days,0.16189036205012464,10,5,126,Short,Short
164,Volatility (21 days),Volatility (5 days),Next 126 days,0.23151921291916455,21,5,126,Long,Short
165,Volatility (63 days),Volatility (5 days),Next 126 days,0.2939327591573546,63,5,126,Long,Short
166,Volatility (126 days),Volatility (5 days),Next 126 days,0.29544706455667313,126,5,126,Long,Short
167,Volatility (252 days),Volatility (5 days),Next 126 days,0.2344670014267587,252,5,126,Long,Short
168,Volatility (2 days),Volatility (10 days),Next 1 days,0.2057801329563329,2,10,1,Short,Short
169,Volatility (3 days),Volatility (10 days),Next 1 days,0.4459198640335229,3,10,1,Short,Short
170,Volatility (5 days),Volatility (10 days),Next 1 days,0.7499926969478157,5,10,1,Short,Short
171,Volatility (10 days),Volatility (10 days),Next 1 days,2.560322786822556,10,10,1,Short,Short
172,Volatility (21 days),Volatility (10 days),Next 1 days,1.3235969873058058,21,10,1,Long,Short
173,Volatility (63 days),Volatility (10 days),Next 1 days,1.2106135263935052,63,10,1,Long,Short
174,Volatility (126 days),Volatility (10 days),Next 1 days,1.2107171678011803,126,10,1,Long,Short
