,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
112,Volatility (2 days),Volatility (5 days),Next 1 days,0.38977431036808596,2,5,1,Short,Short
113,Volatility (3 days),Volatility (5 days),Next 1 days,0.8730065049825972,3,5,1,Short,Short
114,Volatility (5 days),Volatility (5 days),Next 1 days,1.0501975916866169,5,5,1,Short,Short
115,Volatility (10 days),Volatility (5 days),Next 1 days,0.5937697304358247,10,5,1,Short,Short
116,Volatility (21 days),Volatility (5 days),Next 1 days,0.4874588693940973,21,5,1,Long,Short
117,Volatility (63 days),Volatility (5 days),Next 1 days,0.38572081506376854,63,5,1,Long,Short
118,Volatility (126 days),Volatility (5 days),Next 1 days,0.36543205435171444,126,5,1,Long,Short
119,Volatility (252 days),Volatility (5 days),Next 1 days,0.31368235844158576,252,5,1,Long,Short
120,Volatility (2 days),Volatility (5 days),Next 3 days,0.3883082458046543,2,5,3,Short,Short
121,Volatility (3 days),Volatility (5 days),Next 3 days,0.3326759523750056,3,5,3,Short,Short
122,Volatility (5 days),Volatility (5 days),Next 3 days,0.3732279614714278,5,5,3,Short,Short
123,Volatility (10 days),Volatility (5 days),Next 3 days,0.3983609774659369,10,5,3,Short,Short
124,Volatility (21 days),Volatility (5 days),Next 3 days,0.40194176195670384,21,5,3,Long,Short
125,Volatility (63 days),Volatility (5 days),Next 3 days,0.3541671067228531,63,5,3,Long,Short
126,Volatility (126 days),Volatility (5 days),Next 3 days,0.360444046785795,126,5,3,Long,Short
127,Volatility (252 days),Volatility (5 days),Next 3 days,0.3028200384938424,252,5,3,Long,Short
128,Volatility (2 days),Volatility (5 days),Next 5 days,0.07083480938859399,2,5,5,Short,Short
129,Volatility (3 days),Volatility (5 days),Next 5 days,0.175796484239088,3,5,5,Short,Short
130,Volatility (5 days),Volatility (5 days),Next 5 days,0.2265294896213348,5,5,5,Short,Short
131,Volatility (10 days),Volatility (5 days),Next 5 days,0.3221371775010766,10,5,5,Short,Short
132,Volatility (21 days),Volatility (5 days),Next 5 days,0.3547658431531877,21,5,5,Long,Short
133,Volatility (63 days),Volatility (5 days),Next 5 days,0.3592335502756656,63,5,5,Long,Short
134,Volatility (126 days),Volatility (5 days),Next 5 days,0.3787169123039682,126,5,5,Long,Short
135,Volatility (252 days),Volatility (5 days),Next 5 days,0.3127075165245019,252,5,5,Long,Short
136,Volatility (2 days),Volatility (5 days),Next 10 days,0.07499660452469925,2,5,10,Short,Short
137,Volatility (3 days),Volatility (5 days),Next 10 days,0.1289192820737508,3,5,10,Short,Short
138,Volatility (5 days),Volatility (5 days),Next 10 days,0.19017998226869093,5,5,10,Short,Short
139,Volatility (10 days),Volatility (5 days),Next 10 days,0.2587018540911208,10,5,10,Short,Short
140,Volatility (21 days),Volatility (5 days),Next 10 days,0.3224485896033853,21,5,10,Long,Short
141,Volatility (63 days),Volatility (5 days),Next 10 days,0.31916849325282115,63,5,10,Long,Short
142,Volatility (126 days),Volatility (5 days),Next 10 days,0.34283840334099125,126,5,10,Long,Short
143,Volatility (252 days),Volatility (5 days),Next 10 days,0.29653325427575083,252,5,10,Long,Short
144,Volatility (2 days),Volatility (5 days),Next 21 days,0.056716019830246545,2,5,21,Short,Short
145,Volatility (3 days),Volatility (5 days),Next 21 days,0.10804272419301775,3,5,21,Short,Short
146,Volatility (5 days),Volatility (5 days),Next 21 days,0.13961251440188693,5,5,21,Short,Short
147,Volatility (10 days),Volatility (5 days),Next 21 days,0.22682390293826948,10,5,21,Short,Short
148,Volatility (21 days),Volatility (5 days),Next 21 days,0.2836730541391841,21,5,21,Long,Short
149,Volatility (63 days),Volatility (5 days),Next 21 days,0.2984845203943616,63,5,21,Long,Short
150,Volatility (126 days),Volatility (5 days),Next 21 days,0.2862709693818912,126,5,21,Long,Short
151,Volatility (252 days),Volatility (5 days),Next 21 days,0.282606264448674,252,5,21,Long,Short
152,Volatility (2 days),Volatility (5 days),Next 63 days,0.010674934864258745,2,5,63,Short,Short
